Cut?,Counts,eventNumber,runNumber
Raw,34925.022,2,343
Raw,49916.386,5,343
Raw,6900.1307,10,343
Raw,31463.351,10,343
Raw,16636.821,11,343
Raw,99159.659,19,343
Raw,1.00371549e+05,19,343
Raw,30972.757,23,343
Raw,9203.9685,23,343
Raw,43042.905,25,343
Raw,43694.896,25,343
Raw,36602.67,31,343
Raw,70145.148,40,343
Raw,65574.977,54,343
Raw,28274.25,59,343
Raw,17599.931,62,343
Raw,41564.4,63,343
Raw,31442.987,63,343
Raw,20096.839,67,343
Raw,77350.77,75,343
Raw,6473.0286,75,343
Raw,46592.642,82,343
Raw,36122.968,88,343
Raw,14499.811,93,343
Raw,66001.848,101,343
Raw,42633.597,101,343
Raw,58353.454,109,343
Raw,35309.777,116,343
Raw,16848.55,116,343
Raw,20957.409,118,343
Raw,28863.815,118,343
Raw,9575.8183,118,343
Raw,42306.173,121,343
Raw,59926.519,121,343
Raw,58726.326,124,343
Raw,28678.706,125,343
Raw,38327.315,135,343
Raw,49356.502,140,343
Raw,1.06348329e+05,141,343
Raw,47346.069,142,343
Raw,28912.713,149,343
Raw,16134.089,161,343
Raw,94574.152,164,343
Raw,53835.036,168,343
Raw,19644.31,171,343
Raw,32097.597,172,343
Raw,76963.425,172,343
Raw,58137.094,174,343
Raw,25521.901,174,343
Raw,88653.962,175,343
Raw,54591.319,179,343
Raw,34182.438,179,343
Raw,34345.504,187,343
Raw,40033.732,190,343
Raw,54963.377,200,343
Raw,35370.963,206,343
Raw,33589.887,211,343
Raw,18370.22,211,343
Raw,64000.652,213,343
Raw,61023.407,220,343
Raw,55605.256,220,343
Raw,1.07320764e+05,224,343
Raw,87891.12,229,343
Raw,20698.07,233,343
Raw,36076.129,233,343
Raw,39560.839,239,343
Raw,59551.458,240,343
Raw,67702.478,241,343
Raw,50279.55,243,343
Raw,62982.417,256,343
Raw,25116.317,267,343
Raw,27653.403,267,343
Raw,35917.996,269,343
Raw,30468.085,270,343
Raw,25762.564,277,343
Raw,34500.283,279,343
Raw,22246.189,281,343
Raw,15742.046,281,343
Raw,40241.89,282,343
Raw,95974.991,290,343
Raw,53167.494,291,343
Raw,85052.821,291,343
Raw,93957.343,298,343
Raw,66099.619,301,343
Raw,14904.302,303,343
Raw,33046.749,309,343
Raw,66139.051,310,343
Raw,73142.206,321,343
Raw,58704.885,322,343
Raw,1.17334669e+05,331,343
Raw,82723.521,332,343
Raw,61831.837,333,343
Raw,11474.319,336,343
Raw,55405.711,336,343
Raw,52136.236,336,343
