hits,run
139,325
177,325
180,325
177,325
180,325
214,325
195,325
192,325
163,325
123,325
168,325
192,325
91,325
211,325
174,325
196,325
163,325
202,325
66,325
71,325
175,325
167,325
141,325
199,325
79,325
160,325
172,325
150,325
174,325
165,325
178,325
195,325
182,325
200,325
163,325
163,325
191,325
183,325
191,325
167,325
187,325
180,325
176,325
190,325
165,325
181,325
190,325
201,325
182,325
204,325
178,325
174,325
186,325
180,325
174,325
186,325
184,325
68,325
77,325
70,325
174,325
182,325
182,325
168,325
154,325
211,325
188,325
185,325
167,325
189,325
174,325
183,325
214,325
183,325
189,325
169,325
170,325
189,325
173,325
90,325
87,325
145,325
179,325
180,325
172,325
185,325
197,325
169,325
177,325
187,325
185,325
186,325
156,325
202,325
194,325
179,325
168,325
176,325
207,325
164,325
165,325
199,325
145,325
186,325
197,325
185,325
190,325
191,325
185,325
186,325
190,325
190,325
77,325
180,325
184,325
172,325
179,325
167,325
170,325
174,325
182,325
171,325
179,325
194,325
187,325
188,325
64,325
177,325
192,325
180,325
201,325
147,325
170,325
69,325
170,325
171,325
185,325
168,325
87,325
190,325
183,325
196,325
170,325
196,325
190,325
166,325
180,325
161,325
166,325
76,325
165,325
190,325
186,325
160,325
172,325
170,325
173,325
152,325
175,325
147,325
184,325
164,325
183,325
182,325
170,325
165,325
174,325
205,325
169,325
65,325
199,325
176,325
189,325
194,325
96,325
184,325
177,325
179,325
171,325
165,325
175,325
182,325
184,325
176,325
200,325
180,325
180,325
73,325
174,325
204,325
77,325
190,325
175,325
172,325
176,325
176,325
166,325
193,325
53,325
187,325
209,325
184,325
173,325
71,325
189,325
173,325
197,325
204,325
201,325
171,325
73,325
149,325
171,325
168,325
188,325
185,325
179,325
172,325
196,325
177,325
201,325
198,325
171,325
185,325
174,325
181,325
182,325
159,325
209,325
201,325
189,325
183,325
187,325
180,325
190,325
155,325
190,325
184,325
194,325
177,325
179,325
183,325
58,325
202,325
171,325
174,325
186,325
190,325
174,325
177,325
184,325
55,325
184,325
65,325
192,325
183,325
170,325
165,325
195,325
191,325
180,325
177,325
195,325
175,325
179,325
70,325
196,325
167,325
171,325
180,325
167,325
193,325
177,325
184,325
161,325
59,325
175,325
172,325
173,325
196,325
193,325
177,325
184,325
194,325
170,325
180,325
158,325
167,325
170,325
195,325
200,325
180,325
68,325
194,325
189,325
181,325
162,325
182,325
151,325
171,325
179,325
177,325
174,325
191,325
168,325
193,325
177,325
177,325
182,325
194,325
184,325
177,325
170,325
175,325
197,325
173,325
170,325
177,325
211,325
177,325
187,325
143,325
184,325
190,325
174,325
177,325
193,325
181,325
192,325
176,325
191,325
172,325
162,325
203,325
177,325
163,325
184,325
205,325
198,325
129,325
63,325
185,325
169,325
170,325
189,325
162,325
73,325
191,325
189,325
156,325
188,325
164,325
162,325
191,325
169,325
166,325
190,325
175,325
183,325
163,325
151,325
176,325
167,325
179,325
172,325
172,325
181,325
206,325
173,325
164,325
97,325
168,325
190,325
183,325
187,325
179,325
183,325
168,325
153,325
181,325
46,325
76,325
172,325
179,325
174,325
174,325
167,325
196,325
190,325
182,325
183,325
52,325
161,325
177,325
186,325
149,325
173,325
55,325
170,325
160,325
169,325
157,325
171,325
58,325
190,325
187,325
181,325
175,325
196,325
164,325
166,325
194,325
169,325
64,325
188,325
179,325
170,325
187,325
177,325
166,325
184,325
201,325
186,325
62,325
152,325
158,325
63,325
172,325
160,325
156,325
151,325
181,325
149,325
193,325
162,325
164,325
189,325
178,325
134,325
60,325
162,325
156,325
174,325
59,325
183,325
159,325
152,325
176,325
183,325
84,325
66,325
176,325
177,325
52,325
134,325
159,325
197,325
157,325
168,325
192,325
174,325
163,325
188,325
151,325
176,325
143,325
173,325
179,325
179,325
163,325
194,325
201,325
144,325
185,325
178,325
188,325
204,325
174,325
182,325
198,325
168,325
176,325
176,325
189,325
186,325
192,325
158,325
164,325
184,325
200,325
172,325
201,325
194,325
176,325
178,325
178,325
174,325
61,325
155,325
205,325
160,325
165,325
182,325
177,325
176,325
195,325
176,325
181,325
158,325
180,325
159,325
183,325
173,325
161,325
185,325
164,325
157,325
162,325
175,325
181,325
165,325
162,325
171,325
173,325
191,325
200,325
142,325
173,325
180,325
187,325
192,325
65,325
207,325
180,325
154,325
61,325
163,325
161,325
176,325
184,325
204,325
172,325
163,325
173,325
183,325
197,325
158,325
194,325
197,325
183,325
166,325
188,325
154,325
209,325
178,325
186,325
177,325
158,325
194,325
182,325
135,325
176,325
190,325
67,325
165,325
153,325
171,325
148,325
166,325
181,325
171,325
62,325
181,325
159,325
152,325
188,325
169,325
152,325
163,325
166,325
144,325
192,325
189,325
183,325
72,325
162,325
168,325
177,325
169,325
162,325
173,325
175,325
180,325
186,325
175,325
171,325
178,325
172,325
173,325
176,325
163,325
165,325
172,325
192,325
166,325
169,325
178,325
180,325
199,325
176,325
63,325
175,325
179,325
176,325
173,325
161,325
181,325
175,325
167,325
155,325
180,325
360,326
172,326
